
(venv) C:\Users\misem\Documents\GitHub\HOP-assignments2-task3>python src/main.py
Traceback (most recent call last):
  File "C:\Users\misem\Documents\GitHub\HOP-assignments2-task3\src\main.py", line 1, in <module>
    from dataset_handler import DatasetHandler
  File "C:\Users\misem\Documents\GitHub\HOP-assignments2-task3\src\dataset_handler.py", line 3, in <module>
    from src.utils import *
ModuleNotFoundError: No module named 'src'

(venv) C:\Users\misem\Documents\GitHub\HOP-assignments2-task3>python src/main.py
